objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,crash_type,crash_on_interstate,scanner_audio_missing,scanner_audio,crash_category,national_park,boundary_street
198356020,2021-02-17,0101000020E61000002D5343B3DA4053C00F5F2987F1704340,38.882312,-77.013346,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198360351,2021-02-28,0101000020E610000094C8B1E5D64053C06E1D632EF2704340,38.882383,-77.013114,I-695 E/B AT SOUTH CAPITOL STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198357709,2021-02-22,0101000020E61000004B6C2921094153C00A548E53D3734340,38.904879,-77.01618,4TH STREET NW & NEW YORK AVENUE NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,1,,,MPD Only,0,0
198350204,2021-02-01,0101000020E6100000D9243E82D34053C02540788539734340,38.900192,-77.012876,901 NEW JERSEY AVENUE NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,,MPD and DCFEMS,0,0
198353450,2021-02-07,0101000020E6100000BE4FE246D34053C0F9D59C3C38734340,38.900151,-77.01287,2ND STREET NW & NEW JERSEY AVE NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,,MPD and DCFEMS,0,0
198349979,2021-02-03,0101000020E6100000B02703CB563E53C01B05ED2000704340,38.87539,-76.973804,2300 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198353437,2021-02-07,0101000020E6100000BAFF4726713E53C02917C5F2F86F4340,38.874802,-76.97567,INTERSTATE 295 NORTHBOUND @ PENNSYLVANIA AVE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,,MPD Only,0,0
198354963,2021-02-13,0101000020E61000004CC64119093E53C07CE5179FF96E4340,38.866989,-76.969309,1732 27TH STREET SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Car/Pedestrian,0,,,MPD and DCFEMS,0,0
198357695,2021-02-21,0101000020E610000098CB81FD203E53C078F60DA8CF6F4340,38.873397,-76.970849,2327 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198359297,2021-02-23,0101000020E610000063D795892A3E53C0B62A3F83D86F4340,38.873896,-76.971263,2324 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198355824,2021-02-16,0101000020E61000005B4BEDED243E53C0ADA2BB55EB6F4340,38.874386,-76.97105,1301 L'ENFANT SQUARE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198356016,2021-02-15,0101000020E6100000E320CB52323E53C09DA741D0DF6F4340,38.874115,-76.971743,2323 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Car/Bicycle,0,,,MPD and DCFEMS,0,0
198357652,2021-02-21,0101000020E61000004B8B68292D3E53C0F3531F0FDB6F4340,38.874037,-76.971394,2324 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357686,2021-02-21,0101000020E6100000805ED67D0B3E53C096BD169326704340,38.876129,-76.969421,PENNSYLVANIA AVENUE SE & FAIRLAWN AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,,MPD Only,0,0
198357757,2021-02-23,0101000020E6100000B541422B603E53C00D2280DC07704340,38.875338,-76.974545,I295 AND P,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198356082,2021-02-16,0101000020E61000004716817A2B3D53C0B22B0884076F4340,38.867342,-76.955821,3400 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198359431,2021-02-26,0101000020E6100000C3E066BCF03C53C01DFB8DB6D76E4340,38.86594,-76.952198,3829 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357698,2021-02-21,0101000020E6100000667A3E12BE3C53C0CCAB127F536E4340,38.861922,-76.949107,3820 SOUTHERN AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,Cars Only,0,,,MPD and DCFEMS,0,0
198355998,2021-02-14,0101000020E61000006F94F6931C3B53C088AF81F1B6734340,38.903994,-76.923641,950 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357581,2021-02-15,0101000020E6100000BEAFB4881C3B53C07676E2DFB6734340,38.903975,-76.92366,SHERIFF ROAD NE & EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198359469,2021-02-25,0101000020E6100000367C57554D3A53C0793D5BE527724340,38.89188,-76.911187,208 63RD STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198355999,2021-02-14,0101000020E6100000A00B10F5733A53C012160028E5714340,38.889832,-76.913369,5900 SOUTHERN AVENUE SE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198351932,2021-02-05,0101000020E610000009866F3A1C3B53C0D3D62265B6734340,38.903977,-76.92362,950 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198356106,2021-02-17,0101000020E6100000346C568C9A3B53C062882B4A7C744340,38.909992,-76.93136,1460 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198353508,2021-02-07,0101000020E6100000670611F4D63B53C0CD0DA327A7744340,38.911363,-76.935029,1600 KENILWORTH AVENUE NE,Ward 7,"Eastland Gardens, Kenilworth",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,,MPD Only,0,0
198350168,2021-02-03,0101000020E61000000DB42D54E93C53C03F7E15A9B8724340,38.896242,-76.951725,3400 BENNING ROAD NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198355844,2021-02-16,0101000020E6100000EDF5F347CE3B53C0DB88FB90B4744340,38.911759,-76.934475,1400 KENILWORTH AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,,MPD and DCFEMS,0,0
198353579,2021-02-10,0101000020E6100000CE270E82C33B53C0FDA728E3D96F4340,38.873869,-76.933821,4500 BOWEN ROAD SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198353411,2021-02-04,0101000020E61000009E3144B7253B53C091983125D1704340,38.881393,-76.92419,5300 SOUTHERN AVENUE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357620,2021-02-20,0101000020E6100000349A622B083B53C098AB02EEFD704340,38.882753,-76.922386,SOUTHERN AVENUE & D STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198356027,2021-02-17,0101000020E6100000782D0198703C53C0C3932B6DCC6E4340,38.86574,-76.944541,4100 SOUTHERN AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198360337,2021-02-27,0101000020E61000006E78DB86753D53C08B826EF0CE714340,38.88912,-76.960296,EAST CAPITOL STREET SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357510,2021-02-22,0101000020E610000077B0B208F53C53C0C3F6A4D900724340,38.890631,-76.952428,3700 MINNESOTA AVENUE NE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198355836,2021-02-11,0101000020E6100000213D5CD68F3F53C066895599B06E4340,38.864743,-76.993138,850 HOWARD ROAD SE,Ward 8,Historic Anacostia,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198355985,2021-02-15,0101000020E610000015B01982483F53C0967D12657B6F4340,38.870974,-76.988742,I-695 W/B BRIDGE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198353456,2021-02-02,0101000020E610000035344D20A93E53C0CE633F57BB6F4340,38.872734,-76.978937,INTERSTATE 295 NB PRIOR TO EXIT 1PENNSYLVANIA AVE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198353507,2021-02-07,0101000020E61000005C514A324B3F53C0487C3A337A6F4340,38.870911,-76.988958,INTERSTATE 695 INTERSTATE BN,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198360387,2021-02-28,0101000020E6100000E8532BEB473F53C0C67CA4BE7A6F4340,38.871026,-76.988853,I-695 W/B AT M STREET SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198357714,2021-02-22,0101000020E6100000FE398BD2B93F53C0BDA84FCD8C6E4340,38.863666,-76.995715,ANACOSTIA FREEWAY,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD and DCFEMS,0,0
198351954,2021-02-06,0101000020E6100000281A107E1A3E53C067594C9C346C4340,38.845473,-76.970524,2324 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",,Cars Only,0,,,MPD Only,0,0
198351939,2021-02-04,0101000020E6100000A4CD0560FC3D53C0A516C8BFB16C4340,38.849223,-76.96851,SUITLAND PARKWAY,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198123523,2021-02-13,0101000020E6100000677A9E3AEA3D53C086BDA7D17F6C4340,38.847806,-76.967625,2540 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",,Cars Only,0,,,MPD Only,0,0
198356022,2021-02-17,0101000020E6100000DC58034BEE3D53C05A388989796C4340,38.847475,-76.967697,2536 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",,Cars Only,0,,,MPD and DCFEMS,0,0
198353481,2021-02-08,0101000020E61000000F8446BA3E3E53C000E8061AFC6B4340,38.843612,-76.972562,2200 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",,Cars Only,0,,,MPD and DCFEMS,0,0
198355837,2021-02-16,0101000020E610000007BFA7882C4053C0F4981754036F4340,38.867296,-77.002653,SOUTH CAPITOL STREET SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198359334,2021-02-25,0101000020E6100000EA5E367CCB3F53C06B9D13FF856E4340,38.863507,-76.996809,INTERSTATE 295 INTERSTATE BN & HOWARD ROAD SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198357764,2021-02-23,0101000020E61000008FA63160374053C08121E9BD2D6E4340,38.860504,-77.002922,2701 SOUTH CAPITOL STREET SW,Ward 8,"Sheridan, Barry Farm, Buena Vista",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351648,2021-02-05,0101000020E6100000C33ACDEE574053C0884F9C514A6D4340,38.853838,-77.005414,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198351706,2021-02-01,0101000020E6100000CD1FF1EB2F4053C0E4858141256E4340,38.860085,-77.003045,NB I-295 AT EXIT 5N SUITLAND PKWY TO D.C.,Ward 8,"Sheridan, Barry Farm, Buena Vista",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353436,2021-02-06,0101000020E6100000CB45A6232C4053C0E7F5616EC86E4340,38.865486,-77.002794,SOUTH CAPITOL STREET & SUITLAND PARKWAY SE,Ward 8,Joint Base Anacostia-Bolling,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353406,2021-02-06,0101000020E61000002B1FE5C65F4053C0F86C13702E6D4340,38.853015,-77.005967,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198354581,2021-02-11,0101000020E610000061F1D0487A4053C046C9014B2C6C4340,38.844701,-77.00746,SOUTH CAPITOL STREET BN & MALCOLM X AVENUE SE,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198359324,2021-02-24,0101000020E6100000F3B00BC9764053C028F9E54E2C6C4340,38.845152,-77.007248,850 HOWARD ROAD SE,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198360361,2021-02-27,0101000020E6100000EFCA9079584053C0D20744918E6D4340,38.855939,-77.005582,2700 SOUTH CAPITOL STREET SE,Ward 8,Joint Base Anacostia-Bolling,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198354900,2021-02-14,0101000020E6100000C7CE0534D83F53C053D1B4C07D694340,38.824267,-76.997694,606 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198356002,2021-02-15,0101000020E6100000C7CE0534D83F53C053D1B4C07D694340,38.824267,-76.997694,606 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353319,2021-02-08,0101000020E6100000EF232D15733F53C0AD0D889B1A6A4340,38.829021,-76.991514,880 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353475,2021-02-08,0101000020E610000007060D45C23F53C0B29FB9F99E694340,38.825466,-76.996624,700 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198356069,2021-02-16,0101000020E6100000362763E7DF3F53C092A4976D72694340,38.823797,-76.998039,BARNABY ROAD SE & SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198361870,2021-02-27,0101000020E6100000AA83C3B1144053C0115525951D694340,,,4675 SOUTH CAPITOL STREET SW,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198354578,2021-02-10,0101000020E6100000E4D60FA71B4153C0989D82CA066A4340,38.828315,-77.017228,4700 OVERLOOK AVE SW,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198354846,2021-02-12,0101000020E61000004CD9707A124153C0F72B4EF52C694340,38.821679,-77.016772,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD and DCFEMS,0,0
198356162,2021-02-19,0101000020E61000008B149B62724153C05EF058983E674340,38.80659,-77.022621,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198353320,2021-02-09,0101000020E6100000AD9E35E9D84053C0146ADDFBB46A4340,38.833671,-77.013304,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198123798,2021-02-27,0101000020E6100000A976CF43D64053C08E025D15BC6A4340,38.834058,-77.013516,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198353432,2021-02-06,0101000020E6100000D7403FFE0A4153C0602032D5126A4340,38.828558,-77.015798,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198356119,2021-02-17,0101000020E61000002B68C105534253C07D7E4DCE057F4340,38.992524,-77.036797,8000 16TH STREET NW,,,,Cars Only,0,,,MPD Only,0,0
198353570,2021-02-10,0101000020E61000009C2FDF304E3E53C0DE363E9DF16C4340,,,2209 ALABAMA AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198354864,2021-02-12,0101000020E6100000B12271A12F3F53C04139B0FB836A4340,38.832117,-76.987244,1004 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198359168,2021-02-25,0101000020E6100000BC94EE62FDFF21C0D766E11D000022C0,-9.0,-9.0,2845 ALABAMA AVENUE SE,,,,Cars Only,0,,,MPD Only,0,0
892898177,2021-02-24,0101000020E6100000888384285F4353C0245E9ECE157B4340,38.9616030000,-77.0526830000,"MILITARY RD NW & OREGON AVE NW, WASHINGTON, DC",Ward 3,"Hawthorne, Barnaby Woods, Chevy Chase",ROCK CREEK WEST,Cars Only,0,0,"""5 or 6 vehicles involved in motor vehicle accident""…""can we have DDOT come""…""ambulance 28 you can go into service""…""one patient refusal, left the scene with MPD and secret service""",DCFEMS Only,0,0
892906329,2021-02-24,0101000020E6100000888384285F4353C0245E9ECE157B4340,38.9616030000,-77.0526830000,"MILITARY RD NW & OREGON AVE NW, WASHINGTON, DC",Ward 3,"Hawthorne, Barnaby Woods, Chevy Chase",ROCK CREEK WEST,Cars Only,0,0,"""BLS response for patients in a motor vehicle accident""…""16 year old female""…""another police officer came on the scene did not know that EMS had already been in, were going to check the patients again""",DCFEMS Only,0,0
884807980,2021-02-13,0101000020E61000006B4606B98B4253C0425DA45016704340,38.8756810000,-77.0397780000,"14TH ST SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,1,couldnt find it,DCFEMS Only,0,0
890641907,2021-02-20,0101000020E61000006B4606B98B4253C0425DA45016704340,38.8756810000,-77.0397780000,"14TH ST SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,0,"""motor vehicle accident""",DCFEMS Only,0,0
895271881,2021-02-27,0101000020E61000006B4606B98B4253C0425DA45016704340,38.8756810000,-77.0397780000,"14TH ST SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,0,"""motor vehicle accident""",DCFEMS Only,0,0
895223416,2021-02-27,0101000020E6100000BB809719364353C0290989B48D714340,38.8871370000,-77.0501770000,"OHIO DR SW & INDEPENDENCE AVE SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,0,"""motor vehicle accident""…""you can go back…MPD matter only, no injury just property damage""",DCFEMS Only,1,0
895047023,2021-02-27,0101000020E61000009BE447FC8A4353C0600322C495714340,38.8873830000,-77.0553580000,"ARLINGTON MEMORIAL BRG SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,0,"""motor vehicle accident""…""person having trouble breathing""",DCFEMS Only,0,0
895087366,2021-02-27,0101000020E61000009BE447FC8A4353C0600322C495714340,38.8873830000,-77.0553580000,"ARLINGTON MEMORIAL BRG SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,1,0,"""Motor vehicle accident""…""driver just waiting""",DCFEMS Only,0,0
895117376,2021-02-27,0101000020E6100000E4F736FDD93B53C051D9B0A6B2744340,38.9117020000,-76.9351800000,"4550 QUARLES ST NE, WASHINGTON, DC",Ward 7,"Eastland Gardens, Kenilworth",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,0,"""motor vehicle accident involving a pedestrian""…""pedestrian struck""…""CPR is in progress""…""patient was hit by a car, we have no signs of life…PDOA""",DCFEMS Only,0,0
889629128,2021-02-19,0101000020E6100000408864C8B13D53C0E5284014CC724340,38.8968530000,-76.9639760000,"BENNING RD NE, WASHINGTON, DC",Ward 7,"Arboretum, Anacostia River",CAPITOL HILL,Car/Bicycle,0,0,"m27-""we witnessed an individual get hit by a car on a bike, we are now assesing the patient""…""patient was alert and oriented, refused all EMS services and walked away""",DCFEMS Only,0,0
880550264,2021-02-06,0101000020E61000006214048F6F3C53C08484285FD0704340,38.8813590000,-76.9443090000,"4300 TEXAS AVE SE, WASHINGTON, DC",Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,0,"""accident with injuries""",DCFEMS Only,0,0
878687180,2021-02-04,0101000020E61000009A5E622CD33C53C001C0B167CF754340,38.9203920000,-76.9503890000,"2441 MARKET ST NE, WASHINGTON, DC",Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,0,"""we believe it’s the same accident as battallion 2"" - ""switch over to bravo 3 go directly to batalion 2""",DCFEMS Only,0,0
880379354,2021-02-06,0101000020E6100000FED478E9263D53C090D78349F1754340,38.9214260000,-76.9555000000,"33RD PL NE & MARKET ST NE, WASHINGTON, DC",Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,0,"""motor vehicle accident"", ""BLS accident involving grey minivan and silver honda accord""",DCFEMS Only,0,0
888933174,2021-02-18,0101000020E6100000562DE928073D53C0B7EBA52902764340,38.9219410000,-76.9535620000,"2484 MARKET ST NE, WASHINGTON, DC",Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,0,"""motor vehicle accident""…""in front of the vitamin shop on market st.""",DCFEMS Only,0,0
879742080,2021-02-05,0101000020E6100000DEE8633E204053C0B7990AF1486E4340,38.8616010000,-77.0019680000,"I295 NB, WASHINGTON, DC",Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,0,0,DCFEMS Only,0,0
894327982,2021-02-26,0101000020E6100000965E9B8D953F53C08E90813CBB6A4340,38.8338390000,-76.9935030000,"3825 9TH ST SE, WASHINGTON, DC",Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Car/Pedestrian,0,0,"""motor vehicle accident involving a pedestrian"" … E33 request for AMR",DCFEMS Only,0,0
894552764,2021-02-26,0101000020E6100000C269C18BBE3C53C0CEA5B8AAEC734340,38.9056600000,-76.9491300000,"3500 HAYES ST NE, WASHINGTON, DC",Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,0,"""motor vehicle accident""… ""can we get MPD here to this location theyre going to need a tow truck""",DCFEMS Only,0,0
890174201,2021-02-20,0101000020E61000003B3602F1BA3C53C087342A70B26F4340,38.8726330000,-76.9489100000,"3821 MASSACHUSETTS AVE SE, WASHINGTON, DC",Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,0,"""BLS response motor vehicle accident""…""2 vehicles""",DCFEMS Only,0,0
891337982,2021-02-21,0101000020E61000008C12F4177A3C53C0C4094CA7756F4340,38.8707780000,-76.9449520000,"4034 ALABAMA AVE SE, WASHINGTON, DC",Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,1,couldn’t find it,DCFEMS Only,0,0
892185603,2021-02-23,0101000020E6100000DC65BFEE743D53C09C14E63DCE724340,38.8969190000,-76.9602620000,"3000 BENNING RD NE, WASHINGTON, DC",Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,1,couldnt find it,DCFEMS Only,0,0
